switch_delay_s,task,level,x_m,feature,value,limit,fatal,reason
1.4,balance_beam,9,2.565,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,2.665,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,2.765,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,2.865,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,2.965,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,3.06,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,3.16,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,3.26,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,3.36,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,3.46,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,3.56,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,3.66,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,3.76,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,3.86,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,3.96,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,4.06,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,4.16,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,4.26,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,4.36,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,4.46,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,4.56,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,4.66,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,4.76,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,4.86,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,4.96,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,5.06,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,5.16,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,5.26,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,5.36,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,5.46,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,5.56,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,5.66,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,5.76,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,5.86,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,5.96,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,6.06,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,6.16,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,6.26,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,6.36,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,6.46,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,6.56,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,6.66,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,6.76,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,6.86,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,6.96,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,7.06,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,7.16,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,7.26,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,7.36,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,7.46,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,7.56,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,7.66,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,7.76,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,7.86,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,7.96,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,8.06,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,8.16,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,8.26,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,8.36,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,8.46,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,8.56,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,8.66,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,8.76,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,8.86,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,8.96,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,9.06,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,9.16,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,9.26,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,9.36,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,9.46,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,9.56,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,9.66,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,9.76,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,9.86,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,9.96,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,10.06,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,10.16,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,10.26,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,10.36,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,10.46,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,10.56,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,10.66,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,10.76,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,10.86,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,10.96,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,11.06,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,11.16,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,11.26,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,11.36,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,11.46,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,11.56,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,11.66,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,11.76,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,11.86,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,11.96,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,12.06,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,12.16,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,12.26,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,12.36,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,12.46,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,12.56,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,12.66,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,12.76,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,12.86,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,12.96,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,13.06,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,13.16,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,13.26,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,13.36,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,13.46,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
1.4,balance_beam,9,13.56,width_min_m,0.3,0.31,True,corridor narrower than the body; no squeeze skill exists
2,jump_on_and_off_box,0,3.37903,step_up_m,0.225,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,0,3.45903,step_up_m,0.225,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,0,3.59503,step_up_m,0.225,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,0,5.95654,step_up_m,0.18,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,0,6.05252,step_up_m,0.27,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,0,6.19648,step_up_m,0.27,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,0,6.74432,step_up_m,0.27,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,0,6.76432,step_up_m,0.27,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,0,8.74598,step_up_m,0.22,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,0,8.79396,step_up_m,0.33,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,0,8.88991,step_up_m,0.33,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,0,8.98586,step_up_m,0.33,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,0,11.4859,step_up_m,0.236667,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,0,11.5739,step_up_m,0.355,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,0,11.6698,step_up_m,0.355,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,0,11.7658,step_up_m,0.355,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,0,13.7268,step_up_m,0.176,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,0,14.2779,step_up_m,0.293333,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,0,14.3577,step_up_m,0.44,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,0,14.4935,step_up_m,0.44,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,0,14.5893,step_up_m,0.44,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,0,16.5339,gap_m,0.05,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
2,jump_on_and_off_box,0,16.5539,gap_m,0.05,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
2,jump_on_and_off_box,0,16.6219,gap_m,0.7,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,0,16.6699,gap_m,0.75,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,0,16.7658,gap_m,0.85,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,0,16.8618,gap_m,0.9,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,0,16.9577,gap_m,1,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,0,17.0537,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,0,17.1977,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,0,17.2936,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,0,17.3896,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,0,17.4856,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,0,17.5535,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,0,17.6535,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,0,17.7535,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,0,17.8534,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,0,17.9534,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,0,18.0533,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,0,18.1533,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,0,18.2533,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,0,18.3532,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,0,18.4532,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,0,18.5532,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,1,3.17767,step_up_m,0.163333,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,1,3.25764,step_up_m,0.245,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,1,3.3576,step_up_m,0.245,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,1,3.46555,step_up_m,0.245,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,1,5.901,step_up_m,0.213333,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,1,5.99699,step_up_m,0.32,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,1,6.09298,step_up_m,0.32,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,1,6.18897,step_up_m,0.32,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,1,6.68892,step_up_m,0.32,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,1,6.76891,step_up_m,0.32,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,1,8.52597,step_up_m,0.243333,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,1,8.56596,step_up_m,0.243333,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,1,8.68195,step_up_m,0.365,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,1,8.77793,step_up_m,0.365,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,1,11.1971,step_up_m,0.283333,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,1,11.2931,step_up_m,0.425,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,1,11.3891,step_up_m,0.425,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,1,11.4851,step_up_m,0.425,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,1,11.9851,step_up_m,0.425,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,1,12.0651,step_up_m,0.425,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,1,13.3344,step_up_m,0.186,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,1,13.3823,step_up_m,0.155,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,1,13.7813,step_up_m,0.155,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,1,13.8611,step_up_m,0.155,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,1,13.9569,step_up_m,0.465,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,1,14.0527,step_up_m,0.465,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,1,14.1963,step_up_m,0.465,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,1,16.2532,gap_m,0.3,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
2,jump_on_and_off_box,1,16.3012,gap_m,0.35,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,1,16.3971,gap_m,0.45,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,1,16.4931,gap_m,0.55,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,1,16.589,gap_m,0.65,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,1,16.6849,gap_m,0.75,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,1,16.7809,gap_m,0.85,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,1,16.8768,gap_m,0.95,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,1,16.9727,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,1,17.0687,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,1,17.1646,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,1,17.2525,gap_m,0.75,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,1,17.3525,gap_m,0.85,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,1,17.4524,gap_m,0.95,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,1,17.5523,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,1,17.6523,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,1,17.7522,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,1,17.8521,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,1,17.952,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,1,18.052,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,1,18.1519,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,2,3.32933,step_up_m,0.2,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,3.36933,step_up_m,0.2,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,3.47732,step_up_m,0.3,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,3.57331,step_up_m,0.3,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,5.94992,step_up_m,0.253333,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,5.99792,step_up_m,0.38,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,6.0939,step_up_m,0.38,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,6.18989,step_up_m,0.38,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,6.7858,step_up_m,0.38,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,7.82165,step_up_m,0.16,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,8.37653,step_up_m,0.266667,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,8.45653,step_up_m,0.4,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,8.55653,step_up_m,0.4,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,8.65653,step_up_m,0.4,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,8.75653,step_up_m,0.4,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,8.85653,step_up_m,0.4,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,8.95653,step_up_m,0.4,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,9.05653,step_up_m,0.4,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,9.15653,step_up_m,0.4,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,9.25653,step_up_m,0.4,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,10.3576,step_up_m,0.184,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,10.4535,step_up_m,0.153333,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,10.5975,step_up_m,0.153333,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,10.7774,step_up_m,0.153333,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,10.8574,step_up_m,0.153333,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,10.9574,step_up_m,0.46,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,11.0573,step_up_m,0.46,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,11.1733,step_up_m,0.46,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,13.4096,step_up_m,0.175,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,13.4576,step_up_m,0.175,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,13.5535,step_up_m,0.525,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,13.6973,step_up_m,0.525,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,13.7932,step_up_m,0.525,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,14.3406,step_up_m,0.525,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,14.3606,step_up_m,0.525,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,2,16.2694,gap_m,0.35,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,2,16.3653,gap_m,0.4,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,2,16.4613,gap_m,0.5,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,2,16.5572,gap_m,0.6,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,2,16.6532,gap_m,0.7,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,2,16.7971,gap_m,0.85,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,2,16.8931,gap_m,0.95,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,2,16.989,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,2,17.085,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,2,17.1809,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,2,17.2609,gap_m,0.75,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,2,17.3608,gap_m,0.85,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,2,17.4608,gap_m,0.95,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,2,17.5607,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,2,17.6607,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,2,17.7606,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,2,17.8606,gap_m,1.05,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
2,jump_on_and_off_box,3,2.99922,step_up_m,0.23,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,3,3.09514,step_up_m,0.345,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,3,3.19106,step_up_m,0.345,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,3,3.28698,step_up_m,0.345,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,3,3.83454,step_up_m,0.345,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,3,3.85452,step_up_m,0.345,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,3,4.96341,step_up_m,0.154,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,3,5.49105,step_up_m,0.256667,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,3,5.55101,step_up_m,0.385,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,3,5.65094,step_up_m,0.385,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,3,5.77886,step_up_m,0.385,0.15,True,step taller than the jump can reach
2,jump_on_and_off_box,3,8.05361,step_up_m,0.296667,0.15,True,step taller than the jump can reach
